Year,Month,Airline Code,Airline,Total Noise Exceedances,Total Operations per Month,Exceedances per 1000 Operations,Noise Exceedance Quality Rating Score,Noise Exceedance Rating
2017,January,SCX,SUN COUNTRY,5,73,68,9.7,9.70
2017,January,VOI,VOLARIS,5,70,71,9.69,9.69
2017,January,FFT,FRONTIER AIRLINES,22,282,78,9.66,9.66
2017,January,UAL,UNITED AIRLINES,720,9185,78,9.66,9.66
2017,January,SWR,SWISS INTERNATIONAL AIRLINES,5,63,79,9.66,9.66
2017,January,ACA,AIR CANADA,38,476,80,9.66,9.66
2017,January,HAL,HAWAIIAN AIRLINES,10,124,81,9.65,9.65
2017,January,FDX,FEDERAL EXPRESS,7,82,85,9.63,9.63
2017,January,DLH,LUFTHANSA,11,114,96,9.58,9.58
2017,January,CCA,AIR CHINA,13,84,155,9.33,9.33
2017,January,ETD,ETIHAD AIRWAYS,12,61,197,9.15,9.15
2017,January,AMX,AEROMEXICO,39,196,199,9.14,9.14
2017,January,CMP,COPA AIRLINES,31,125,248,8.93,8.93
2017,January,TAI,TACA INTERNATIONAL AIRLINES,24,96,250,8.92,8.92
2017,January,GTI,ATLAS AIR,23,90,256,8.9,8.90
2017,January,CAL,CHINA AIRLINES,31,106,292,8.74,8.74
2017,January,FJI,FIJI AIRWAYS,5,16,313,8.65,8.65
2017,January,NCA,NIPPON CARGO AIRLINES,15,44,341,8.53,8.53
2017,January,SIA,SINGAPORE AIRLINES,43,123,350,8.49,8.49
2017,January,EVA,EVA AIRWAYS,55,132,417,8.2,8.20
2017,January,AIC,AIR INDIA,23,51,451,8.05,8.05
2017,January,CPA,CATHAY PACIFIC AIRWAYS,67,145,462,8.01,8.01
2017,January,PAL,PHILIPPINE AIRLINES,40,80,500,7.84,7.84
2017,January,KAL,KOREAN AIR,73,119,613,7.35,7.35
2017,January,AAR,ASIANA AIRLINES,101,109,927,6,6.00
2017,January,CKS,KALITTA AIR,13,7,1857,1.98,1.98
2017,January,QFA,QANTAS AIRWAYS,139,60,2317,0,0.00
2017,February,SKW,SKYWEST,36,4651,8,9.97,9.97
2017,February,CSN,CHINA SOUTHERN AIRLINES,1,56,18,9.92,9.92
2017,February,CPZ,COMPASS AIRLINES,17,742,23,9.9,9.90
2017,February,WOW,WOW AIR,1,38,26,9.89,9.89
2017,February,BAW,BRITISH AIRWAYS,3,110,27,9.88,9.88
2017,February,DLH,LUFTHANSA,3,106,28,9.88,9.88
2017,February,VRD,VIRGIN AMERICA,102,2964,34,9.85,9.85
2017,February,ASA,ALASKA AIRLINES,32,898,36,9.85,9.85
2017,February,SWA,SOUTHWEST AIRLINES,83,2181,38,9.84,9.84
2017,February,THY,TURKISH AIRLINES,2,46,43,9.81,9.81
2017,February,JBU,JETBLUE,46,947,49,9.79,9.79
2017,February,DAL,DELTA AIRLINES,72,1188,61,9.74,9.74
2017,February,AAL,AMERICAN AIRLINES,120,1930,62,9.73,9.73
2017,February,UAL,UNITED AIRLINES,612,8651,71,9.7,9.70
2017,February,ACA,AIR CANADA,39,481,81,9.65,9.65
2017,February,FFT,FRONTIER AIRLINES,18,219,82,9.65,9.65
2017,February,ANZ,AIR NEW ZEALAND,5,56,89,9.62,9.62
2017,February,SCX,SUN COUNTRY,6,67,90,9.62,9.62
2017,February,HAL,HAWAIIAN AIRLINES,11,112,98,9.58,9.58
2017,February,FDX,FEDERAL EXPRESS,9,86,105,9.55,9.55
2017,February,CCA,AIR CHINA,13,74,176,9.25,9.25
2017,February,CMP,COPA AIRLINES,23,112,205,9.12,9.12
2017,February,ETD,ETIHAD AIRWAYS,5,23,217,9.07,9.07
2017,February,AMX,AEROMEXICO,36,156,231,9.01,9.01
2017,February,GTI,ATLAS AIR,21,91,231,9.01,9.01
2017,February,PAL,PHILIPPINE AIRLINES,13,56,232,9.01,9.01
2017,February,TAI,TACA INTERNATIONAL AIRLINES,20,79,253,8.92,8.92
2017,February,NCA,NIPPON CARGO AIRLINES,12,40,300,8.72,8.72
2017,February,AIC,AIR INDIA,16,48,333,8.58,8.58
2017,February,EVA,EVA AIRWAYS,55,117,470,7.99,7.99
2017,February,SIA,SINGAPORE AIRLINES,57,112,509,7.83,7.83
2017,February,CAL,CHINA AIRLINES,49,92,533,7.72,7.72
2017,February,CPA,CATHAY PACIFIC AIRWAYS,82,128,641,7.26,7.26
2017,February,KAL,KOREAN AIR,77,106,726,6.9,6.90
2017,February,AAR,ASIANA AIRLINES,94,96,979,5.82,5.82
2017,February,QFA,QANTAS AIRWAYS,103,44,2341,0,0.00
2017,March,SKW,SKYWEST,46,6680,7,9.97,9.97
2017,March,FFT,FRONTIER AIRLINES,3,254,12,9.95,9.95
2017,March,ANA,ALL NIPPON AIRWAYS,1,61,16,9.93,9.93
2017,March,THY,TURKISH AIRLINES,1,55,18,9.92,9.92
2017,March,CPZ,COMPASS AIRLINES,15,802,19,9.92,9.92
2017,March,EIN,AER LINGUS,1,47,21,9.91,9.91
2017,March,VRD,VIRGIN AMERICA,75,3438,22,9.91,9.91
2017,March,DAL,DELTA AIRLINES,39,1599,24,9.9,9.90
2017,March,ASA,ALASKA AIRLINES,27,1103,24,9.9,9.90
2017,March,JBU,JETBLUE,28,1023,27,9.88,9.88
2017,March,ACA,AIR CANADA,18,598,30,9.87,9.87
2017,March,SWR,SWISS INTERNATIONAL AIRLINES,2,62,32,9.86,9.86
2017,March,SCX,SUN COUNTRY,2,57,35,9.85,9.85
2017,March,VOI,VOLARIS,2,56,36,9.85,9.85
2017,March,SWA,SOUTHWEST AIRLINES,101,2707,37,9.84,9.84
2017,March,AAL,AMERICAN AIRLINES,85,2187,39,9.83,9.83
2017,March,UAL,UNITED AIRLINES,473,10653,44,9.81,9.81
2017,March,DLH,LUFTHANSA,6,122,49,9.79,9.79
2017,March,BAW,BRITISH AIRWAYS,8,123,65,9.72,9.72
2017,March,FDX,FEDERAL EXPRESS,7,92,76,9.67,9.67
2017,March,CSN,CHINA SOUTHERN AIRLINES,5,61,82,9.65,9.65
2017,March,CMP,COPA AIRLINES,9,96,94,9.6,9.60
2017,March,CCA,AIR CHINA,8,83,96,9.59,9.59
2017,March,ETD,ETIHAD AIRWAYS,3,26,115,9.51,9.51
2017,March,HAL,HAWAIIAN AIRLINES,16,126,127,9.46,9.46
2017,March,AIC,AIR INDIA,8,55,145,9.38,9.38
2017,March,TAI,TACA INTERNATIONAL AIRLINES,13,88,148,9.37,9.37
2017,March,WOW,WOW AIR,7,47,149,9.36,9.36
2017,March,AMX,AEROMEXICO,37,175,211,9.09,9.09
2017,March,NCA,NIPPON CARGO AIRLINES,15,55,273,8.83,8.83
2017,March,CAL,CHINA AIRLINES,36,117,308,8.68,8.68
2017,March,EVA,EVA AIRWAYS,41,133,308,8.68,8.68
2017,March,SIA,SINGAPORE AIRLINES,40,125,320,8.63,8.63
2017,March,AAR,ASIANA AIRLINES,28,79,354,8.48,8.48
2017,March,GTI,ATLAS AIR,50,109,459,8.03,8.03
2017,March,CPA,CATHAY PACIFIC AIRWAYS,73,147,497,7.87,7.87
2017,March,PAL,PHILIPPINE AIRLINES,33,62,532,7.72,7.72
2017,March,KAL,KOREAN AIR,80,129,620,7.34,7.34
2017,March,CKS,KALITTA AIR,41,18,2278,0.24,0.24
2017,March,QFA,QANTAS AIRWAYS,112,48,2333,0,-0.00
2017,APRIL,SKW,SKYWEST,43,5725,8,9.96,9.96
2017,APRIL,UAE,UNITED ARAB EMIRATES,1,62,16,9.92,9.92
2017,APRIL,SCX,SUN COUNTRY,2,90,22,9.89,9.89
2017,APRIL,ASA,ALASKA AIRLINES,26,1074,24,9.88,9.88
2017,APRIL,CPZ,COMPASS AIRLINES,19,762,25,9.88,9.88
2017,APRIL,VRD,VIRGIN AMERICA,111,3321,33,9.84,9.84
2017,APRIL,BAW,BRITISH AIRWAYS,4,119,34,9.84,9.84
2017,APRIL,JBU,JETBLUE,38,1006,38,9.82,9.82
2017,APRIL,FFT,FRONTIER AIRLINES,11,282,39,9.81,9.81
2017,APRIL,SWA,SOUTHWEST AIRLINES,107,2576,42,9.8,9.80
2017,APRIL,DAL,DELTA AIRLINES,81,1877,43,9.79,9.79
2017,APRIL,AAL,AMERICAN AIRLINES,109,2057,53,9.75,9.75
2017,APRIL,UAL,UNITED AIRLINES,587,10348,57,9.73,9.73
2017,APRIL,ACA,AIR CANADA,38,570,67,9.68,9.68
2017,APRIL,ETD,ETIHAD AIRWAYS,2,26,77,9.63,9.63
2017,APRIL,FDX,FEDERAL EXPRESS,7,83,84,9.6,9.60
2017,APRIL,HAL,HAWAIIAN AIRLINES,15,118,127,9.39,9.39
2017,APRIL,CMP,COPA AIRLINES,13,95,137,9.35,9.35
2017,APRIL,AAR,ASIANA AIRLINES,11,76,145,9.31,9.31
2017,APRIL,NCA,NIPPON CARGO AIRLINES,8,50,160,9.24,9.24
2017,APRIL,TAI,TACA INTERNATIONAL AIRLINES,17,87,195,9.07,9.07
2017,APRIL,AMX,AEROMEXICO,44,193,228,8.91,8.91
2017,APRIL,CSN,CHINA SOUTHERN AIRLINES,15,60,250,8.81,8.81
2017,APRIL,SIA,SINGAPORE AIRLINES,33,117,282,8.66,8.66
2017,APRIL,AIC,AIR INDIA,17,51,333,8.41,8.41
2017,APRIL,CPA,CATHAY PACIFIC AIRWAYS,47,140,336,8.4,8.40
2017,APRIL,CAL,CHINA AIRLINES,38,103,369,8.24,8.24
2017,APRIL,ANZ,AIR NEW ZEALAND,24,60,400,8.1,8.10
2017,APRIL,WOW,WOW AIR,25,59,424,7.98,7.98
2017,APRIL,EVA,EVA AIRWAYS,55,129,426,7.97,7.97
2017,APRIL,VDA,VOLGA-DNEPR,3,6,500,7.62,7.62
2017,APRIL,GTI,ATLAS AIR,51,94,543,7.42,7.42
2017,APRIL,KAL,KOREAN AIR,97,124,782,6.27,6.27
2017,APRIL,PAL,PHILIPPINE AIRLINES,68,82,829,6.05,6.05
2017,APRIL,CKS,KALITTA AIR,50,26,1923,0.84,0.84
2017,APRIL,QFA,QANTAS AIRWAYS,105,50,2100,0,0.00
2017,MAY,SKW,SKYWEST,52,5922,9,9.97,9.97
2017,MAY,ACA,AIR CANADA,8,710,11,9.96,9.96
2017,MAY,CPZ,COMPASS AIRLINES,13,941,14,9.95,9.95
2017,MAY,BAW,BRITISH AIRWAYS,2,120,17,9.94,9.94
2017,MAY,VRD,VIRGIN AMERICA,85,3577,24,9.91,9.91
2017,MAY,VOI,VOLARIS,2,84,24,9.91,9.91
2017,MAY,ASA,ALASKA AIRLINES,28,1091,26,9.9,9.90
2017,MAY,JBU,JETBLUE,33,1061,31,9.88,9.88
2017,MAY,SWA,SOUTHWEST AIRLINES,97,2786,35,9.87,9.87
2017,MAY,DAL,DELTA AIRLINES,71,2038,35,9.87,9.87
2017,MAY,UAL,UNITED AIRLINES,478,11300,42,9.84,9.84
2017,MAY,AAL,AMERICAN AIRLINES,99,2204,45,9.83,9.83
2017,MAY,FDX,FEDERAL EXPRESS,5,88,57,9.78,9.78
2017,MAY,WJA,WESTJET AIRLINES,11,176,63,9.76,9.76
2017,MAY,FFT,FRONTIER AIRLINES,27,393,69,9.74,9.74
2017,MAY,NCA,NIPPON CARGO AIRLINES,4,50,80,9.69,9.69
2017,MAY,CLU,CARGOLOGIC AIR,1,12,83,9.68,9.68
2017,MAY,CMP,COPA AIRLINES,9,97,93,9.65,9.65
2017,MAY,BER,AIR BERLIN,6,58,103,9.61,9.61
2017,MAY,ETD,ETIHAD AIRWAYS,3,26,115,9.56,9.56
2017,MAY,HAL,HAWAIIAN AIRLINES,16,126,127,9.52,9.52
2017,MAY,AIC,AIR INDIA,8,52,154,9.41,9.41
2017,MAY,AAY,ALLEGIANT,1,6,167,9.36,9.36
2017,MAY,TAI,TACA INTERNATIONAL AIRLINES,16,85,188,9.28,9.28
2017,MAY,AMX,AEROMEXICO,36,174,207,9.21,9.21
2017,MAY,VDA,VOLGA-DNEPR,2,8,250,9.05,9.05
2017,MAY,CAL,CHINA AIRLINES,31,119,261,9.01,9.01
2017,MAY,AAR,ASIANA AIRLINES,25,75,333,8.73,8.73
2017,MAY,CSN,CHINA SOUTHERN AIRLINES,21,62,339,8.71,8.71
2017,MAY,CPA,CATHAY PACIFIC AIRWAYS,55,137,401,8.47,8.47
2017,MAY,SIA,SINGAPORE AIRLINES,54,124,435,8.34,8.34
2017,MAY,EVA,EVA AIRWAYS,62,131,473,8.2,8.20
2017,MAY,GTI,ATLAS AIR,70,137,511,8.05,8.05
2017,MAY,ANZ,AIR NEW ZEALAND,32,61,525,8,8.00
2017,MAY,WOW,WOW AIR,21,30,700,7.33,7.33
2017,MAY,KAL,KOREAN AIR,120,169,710,7.29,7.29
2017,MAY,PAL,PHILIPPINE AIRLINES,96,90,1067,5.93,5.93
2017,MAY,KYE,SKYLEASE CARGO,3,2,1500,4.28,4.28
2017,MAY,CKS,KALITTA AIR,45,26,1731,3.4,3.40
2017,MAY,QFA,QANTAS AIRWAYS,118,45,2622,0,0.00
2017,JUNE,SKW,SKYWEST,39,5998,7,9.97,9.97
2017,JUNE,VIR,VIRGIN ATLANTIC,1,130,8,9.96,9.96
2017,JUNE,THY,TURKISH AIRLINES,1,60,17,9.92,9.92
2017,JUNE,JAL,JAPAN AIRLINES,1,59,17,9.91,9.91
2017,JUNE,DAL,DELTA AIRLINES,42,2302,18,9.91,9.91
2017,JUNE,ASA,ALASKA AIRLINES,18,986,18,9.91,9.91
2017,JUNE,AFR,AIR FRANCE,3,162,19,9.91,9.91
2017,JUNE,KLM,ROYAL DUTCH AIRLINES,2,86,23,9.88,9.88
2017,JUNE,VRD,VIRGIN AMERICA,88,3702,24,9.88,9.88
2017,JUNE,CPZ,COMPASS AIRLINES,21,835,25,9.87,9.87
2017,JUNE,ACA,AIR CANADA,20,764,26,9.87,9.87
2017,JUNE,SCX,SUN COUNTRY,4,149,27,9.86,9.86
2017,JUNE,BAW,BRITISH AIRWAYS,4,120,33,9.83,9.83
2017,JUNE,JBU,JETBLUE,37,1035,36,9.82,9.82
2017,JUNE,SWA,SOUTHWEST AIRLINES,108,2896,37,9.81,9.81
2017,JUNE,ETD,ETIHAD AIRWAYS,1,26,38,9.81,9.81
2017,JUNE,UAL,UNITED AIRLINES,474,12229,39,9.8,9.80
2017,JUNE,AAL,AMERICAN AIRLINES,97,2323,42,9.79,9.79
2017,JUNE,CAL,CHINA AIRLINES,7,134,52,9.74,9.74
2017,JUNE,NCA,NIPPON CARGO AIRLINES,3,52,58,9.71,9.71
2017,JUNE,WJA,WESTJET AIRLINES,10,172,58,9.71,9.71
2017,JUNE,AAR,ASIANA AIRLINES,5,74,68,9.66,9.66
2017,JUNE,XLF,XL AIRWAYS,1,14,71,9.64,9.64
2017,JUNE,FFT,FRONTIER AIRLINES,29,374,78,9.61,9.61
2017,JUNE,CMP,COMPASS AIRLINES,14,117,120,9.4,9.40
2017,JUNE,AIC,AIR INDIA,7,52,135,9.32,9.32
2017,JUNE,TAI,TACA INTERNATIONAL AIRLINES,12,87,138,9.3,9.30
2017,JUNE,FDX,FEDERAL EXPRESS,14,90,156,9.21,9.21
2017,JUNE,CSN,CHINA SOUTHERN AIRLINES,13,66,197,9,9.00
2017,JUNE,HAL,HAWAIIAN AIRLINES,27,120,225,8.86,8.86
2017,JUNE,SIA,SINGAPORE AIRLINES,27,120,225,8.86,8.86
2017,JUNE,AMX,AEROMEXICO,53,207,256,8.71,8.71
2017,JUNE,FJI,FIJI AIRWAYS,8,22,364,8.16,8.16
2017,JUNE,CPA,CATHAY PACIFIC AIRWAYS,56,146,384,8.06,8.06
2017,JUNE,EVA,EVA AIRWAYS,50,128,391,8.03,8.03
2017,JUNE,WOW,WOW AIR,24,60,400,7.98,7.98
2017,JUNE,KAL,KOREAN AIR,81,163,497,7.49,7.49
2017,JUNE,ANZ,AIR NEW ZEALAND,32,60,533,7.31,7.31
2017,JUNE,GTI,ATLAS AIR,66,117,564,7.15,7.15
2017,JUNE,PAL,PHILIPPINE AIRLINES,62,85,729,6.32,6.32
2017,JUNE,CKS,KALITTA AIR,33,26,1269,3.59,3.59
2017,JUNE,QFA,QANTAS AIRWAYS,97,49,1980,0,-0.00
2017,JULY,SKW,SKYWEST,40,6607,6,9.97,9.97
2017,JULY,VRD,VIRGIN AMERICA,55,3864,14,9.93,9.93
2017,JULY,BAW,BRITISH AIRWAYS,2,122,16,9.92,9.92
2017,JULY,SCX,SUN COUNTRY,3,176,17,9.91,9.91
2017,JULY,NCA,NIPPON CARGO AIRLINES,1,52,19,9.9,9.90
2017,JULY,DAL,DELTA AIRLINES,51,2563,20,9.9,9.90
2017,JULY,FFT,FRONTIER AIRLINES,8,365,22,9.89,9.89
2017,JULY,ASA,ALASKA AIRLINES,25,1087,23,9.88,9.88
2017,JULY,CES,CHINA EASTERN,2,86,23,9.88,9.88
2017,JULY,CPZ,COMPASS AIRLINES,20,830,24,9.88,9.88
2017,JULY,SWA,SOUTHWEST AIRLINES,79,2981,27,9.86,9.86
2017,JULY,ACA,AIR CANADA,24,846,28,9.86,9.86
2017,JULY,JBU,JETBLUE,32,1123,28,9.85,9.85
2017,JULY,AFR,AIR FRANCE,6,209,29,9.85,9.85
2017,JULY,CCA,AIR CHINA,2,62,32,9.84,9.84
2017,JULY,AAL,AMERICAN AIRLINES,85,2399,35,9.82,9.82
2017,JULY,XLF,XL AIRWAYS,1,28,36,9.82,9.82
2017,JULY,UAL,UNITED AIRLINES,544,12890,42,9.79,9.79
2017,JULY,ETD,ETIHAD AIRWAYS,2,28,71,9.64,9.64
2017,JULY,WJA,WESTJET AIRLINES,19,186,102,9.48,9.48
2017,JULY,HAL,HAWAIIAN AIRLINES,17,124,137,9.3,9.30
2017,JULY,TAI,TACA INTERNATIONAL AIRLINES,14,100,140,9.29,9.29
2017,JULY,CMP,COPA AIRLINES,20,125,160,9.18,9.18
2017,JULY,FDX,FEDERAL EXPRESS,13,80,163,9.17,9.17
2017,JULY,AMX,AEROMEXICO,53,282,188,9.04,9.04
2017,JULY,CSN,CHINA SOUTHERN AIRLINES,20,78,256,8.69,8.69
2017,JULY,SIA,SINGAPORE AIRLINES,42,124,339,8.27,8.27
2017,JULY,KAL,KOREAN AIR,58,168,345,8.24,8.24
2017,JULY,CAL,CHINA AIRLINES,52,148,351,8.21,8.21
2017,JULY,EVA,EVA AIRWAYS,54,134,403,7.95,7.95
2017,JULY,GTI,ATLAS AIR,50,109,459,7.66,7.66
2017,JULY,WOW,WOW AIR,28,61,459,7.66,7.66
2017,JULY,KYE,SKYLEASE CARGO,1,2,500,7.45,7.45
2017,JULY,CPA,CATHAY PACIFIC AIRWAYS,91,150,607,6.91,6.91
2017,JULY,HVN,VIETNAM AIRLINES,5,8,625,6.82,6.82
2017,JULY,ANZ,AIR NEW ZEALAND,45,61,738,6.24,6.24
2017,JULY,PAL,PHILIPPINE AIRLINES,65,88,739,6.24,6.24
2017,JULY,FJI,FIJI AIRWAYS,20,27,741,6.23,6.23
2017,JULY,CKS,KALITTA AIR,26,28,929,5.27,5.27
2017,JULY,QFA,QANTAS AIRWAYS,106,54,1963,0,-0.00
2017,AUGUST,AFR,AIR FRANCE,1,157,6,9.97,9.97
2017,AUGUST,SKW,SKYWEST,50,6618,8,9.96,9.96
2017,AUGUST,DLH,LUFTHANSA,2,125,16,9.92,9.92
2017,AUGUST,SWR,SWISS INTERNATIONAL AIRLINES,1,62,16,9.92,9.92
2017,AUGUST,QXE,HORIZON AIR,1,52,19,9.9,9.90
2017,AUGUST,CPZ,COMPASS AIRLINES,17,841,20,9.9,9.90
2017,AUGUST,ASA,ALASKA AIRLINES,24,1112,22,9.89,9.89
2017,AUGUST,VRD,VIRGIN AMERICA,89,3876,23,9.89,9.89
2017,AUGUST,BAW,BRITISH AIRWAYS,3,124,24,9.88,9.88
2017,AUGUST,DAL,DELTA AIRLINES,70,2620,27,9.87,9.87
2017,AUGUST,SWA,SOUTHWEST AIRLINES,96,2995,32,9.84,9.84
2017,AUGUST,CCA,AIR CHINA,2,62,32,9.84,9.84
2017,AUGUST,FFT,FRONTIER AIRLINES,13,376,35,9.83,9.83
2017,AUGUST,NCA,NIPPON CARGO AIRLINES,2,55,36,9.82,9.82
2017,AUGUST,SCX,SUN COUNTRY,6,159,38,9.81,9.81
2017,AUGUST,XLF,XL AIRWAYS,1,26,38,9.81,9.81
2017,AUGUST,JBU,JETBLUE,46,1146,40,9.8,9.80
2017,AUGUST,UAL,UNITED AIRLINES,564,14016,40,9.8,9.80
2017,AUGUST,ACA,AIR CANADA,40,871,46,9.77,9.77
2017,AUGUST,AAL,AMERICAN AIRLINES,111,2387,47,9.77,9.77
2017,AUGUST,AAR,ASIANA AIRLINES,4,66,61,9.7,9.70
2017,AUGUST,WJA,WESTJET AIRLINES,14,186,75,9.62,9.62
2017,AUGUST,ETD,ETIHAD AIRWAYS,2,26,77,9.62,9.62
2017,AUGUST,FDX,FEDERAL EXPRESS,11,92,120,9.4,9.40
2017,AUGUST,CMP,COPA AIRLINES,23,124,185,9.07,9.07
2017,AUGUST,HAL,HAWAIIAN AIRLINES,24,125,192,9.04,9.04
2017,AUGUST,CSN,CHINA SOUTHERN AIRLINES,16,82,195,9.02,9.02
2017,AUGUST,TAI,TACA INTERNATIONAL AIRLINES,19,96,198,9.01,9.01
2017,AUGUST,CAL,CHINA AIRLINES,31,152,204,8.98,8.98
2017,AUGUST,AMX,AEROMEXICO,55,268,205,8.97,8.97
2017,AUGUST,SIA,SINGAPORE AIRLINES,28,126,222,8.89,8.89
2017,AUGUST,AIC,AIR INDIA,14,52,269,8.65,8.65
2017,AUGUST,FJI,FIJI AIRWAYS,6,21,286,8.57,8.57
2017,AUGUST,EVA,EVA AIRWAYS,38,131,290,8.55,8.55
2017,AUGUST,CPA,CATHAY PACIFIC AIRWAYS,49,149,329,8.36,8.36
2017,AUGUST,WOW,WOW AIR,21,60,350,8.25,8.25
2017,AUGUST,KAL,KOREAN AIR,64,161,398,8.01,8.01
2017,AUGUST,PAL,PHILIPPINE AIRLINES,35,79,443,7.78,7.78
2017,AUGUST,GTI,ATLAS AIR,53,117,453,7.74,7.74
2017,AUGUST,ANZ,AIR NEW ZEALAND,36,63,571,7.14,7.14
2017,AUGUST,PAC,POLAR AIR CARGO,1,1,1000,5,5.00
2017,AUGUST,CKS,KALITTA AIR,51,28,1821,0.89,0.89
2017,AUGUST,QFA,QANTAS AIRWAYS,106,53,2000,0,0.00
2017,SEPTEMBER,SKW,SKYWEST,35,6107,6,9.98,9.98
2017,SEPTEMBER,DLH,LUFTHANSA,1,120,8,9.97,9.97
2017,SEPTEMBER,FFT,FRONTIER AIRLINES,3,356,8,9.97,9.97
2017,SEPTEMBER,SCX,SUN COUNTRY,1,109,9,9.96,9.96
2017,SEPTEMBER,ANA,ALL NIPPON AIRWAYS,1,60,17,9.93,9.93
2017,SEPTEMBER,BAW,BRITISH AIRWAYS,2,119,17,9.93,9.93
2017,SEPTEMBER,ASA,ALASKA AIRLINES,20,1062,19,9.92,9.92
2017,SEPTEMBER,DAL,DELTA AIRLINES,44,2219,20,9.92,9.92
2017,SEPTEMBER,VRD,VIRGIN AMERICA,76,3745,20,9.92,9.92
2017,SEPTEMBER,AFR,AIR FRANCE,2,96,21,9.92,9.92
2017,SEPTEMBER,CPZ,COMPASS AIRLINES,17,802,21,9.92,9.92
2017,SEPTEMBER,SWA,SOUTHWEST AIRLINES,61,2841,21,9.91,9.91
2017,SEPTEMBER,ACA,AIR CANADA,25,809,31,9.88,9.88
2017,SEPTEMBER,UAE,UNITED ARAB EMIRATES,2,60,33,9.87,9.87
2017,SEPTEMBER,WJA,WESTJET AIRLINES,6,180,33,9.87,9.87
2017,SEPTEMBER,AAL,AMERICAN AIRLINES,72,2130,34,9.86,9.86
2017,SEPTEMBER,UAL,UNITED AIRLINES,414,11942,35,9.86,9.86
2017,SEPTEMBER,JBU,JETBLUE,40,1098,36,9.85,9.85
2017,SEPTEMBER,ETD,ETIHAD AIRWAYS,1,26,38,9.85,9.85
2017,SEPTEMBER,CAL,CHINA AIRLINES,8,131,61,9.76,9.76
2017,SEPTEMBER,TCX,THOMAS COOK AIRLINES,1,16,63,9.75,9.75
2017,SEPTEMBER,FDX,FEDERAL EXPRESS,10,84,119,9.52,9.52
2017,SEPTEMBER,CMP,COPA AIRLINES,11,92,120,9.52,9.52
2017,SEPTEMBER,NCA,NIPPON CARGO AIRLINES,6,47,128,9.49,9.49
2017,SEPTEMBER,AMX,AEROMEXICO,26,175,149,9.41,9.41
2017,SEPTEMBER,CSN,CHINA SOUTHERN AIRLINES,15,77,195,9.22,9.22
2017,SEPTEMBER,AIC,AIR INDIA,11,52,212,9.15,9.15
2017,SEPTEMBER,TAI,TACA INTERNATIONAL AIRLINES,18,85,212,9.15,9.15
2017,SEPTEMBER,HAL,HAWAIIAN AIRLINES,27,120,225,9.1,9.10
2017,SEPTEMBER,SIA,SINGAPORE AIRLINES,27,120,225,9.1,9.10
2017,SEPTEMBER,CPA,CATHAY PACIFIC AIRWAYS,32,134,239,9.04,9.04
2017,SEPTEMBER,AAR,ASIANA AIRLINES,23,72,319,8.72,8.72
2017,SEPTEMBER,EVA,EVA AIRWAYS,41,124,331,8.68,8.68
2017,SEPTEMBER,FJI,FIJI AIRWAYS,7,16,438,8.25,8.25
2017,SEPTEMBER,PAL,PHILIPPINE AIRLINES,29,63,460,8.16,8.16
2017,SEPTEMBER,WOW,WOW AIR,29,60,483,8.07,8.07
2017,SEPTEMBER,ANZ,AIR NEW ZEALAND,30,60,500,8,8.00
2017,SEPTEMBER,KAL,KOREAN AIR,92,177,520,7.92,7.92
2017,SEPTEMBER,GTI,ATLAS AIR,65,101,644,7.43,7.43
2017,SEPTEMBER,PAC,POLAR AIR CARGO,1,1,1000,6,6.00
2017,SEPTEMBER,QFA,QANTAS AIRWAYS,117,53,2208,1.17,1.17
2017,SEPTEMBER,CKS,KALITTA AIR,55,22,2500,0,0.00
2017,OCTOBER,EJA,NETJETS,2,455,4,9.98,9.98
2017,OCTOBER,SKW,SKYWEST,45,6008,7,9.97,9.97
2017,OCTOBER,QXE,HORIZON AIR,1,119,8,9.97,9.97
2017,OCTOBER,CPZ,COMPASS AIRLINES,9,842,11,9.96,9.96
2017,OCTOBER,CES,CHINA EASTERN,1,87,11,9.95,9.95
2017,OCTOBER,ASA,ALASKA AIRLINES,14,1059,13,9.95,9.95
2017,OCTOBER,BAW,BRITISH AIRWAYS,2,124,16,9.94,9.94
2017,OCTOBER,DLH,LUFTHANSA,2,124,16,9.94,9.94
2017,OCTOBER,ANZ,AIR NEW ZEALAND,1,61,16,9.93,9.93
2017,OCTOBER,EIN,AER LINGUS,1,61,16,9.93,9.93
2017,OCTOBER,SWR,SWISS INTERNATIONAL AIRLINES,1,61,16,9.93,9.93
2017,OCTOBER,DAL,DELTA AIRLINES,47,2291,21,9.92,9.92
2017,OCTOBER,SWA,SOUTHWEST AIRLINES,61,2892,21,9.92,9.92
2017,OCTOBER,ACA,AIR CANADA,17,679,25,9.9,9.90
2017,OCTOBER,VRD,VIRGIN AMERICA,116,3983,29,9.88,9.88
2017,OCTOBER,FFT,FRONTIER AIRLINES,8,262,31,9.88,9.88
2017,OCTOBER,AAL,AMERICAN AIRLINES,72,2312,31,9.88,9.88
2017,OCTOBER,UAL,UNITED AIRLINES,430,12545,34,9.86,9.86
2017,OCTOBER,JBU,JETBLUE,39,1125,35,9.86,9.86
2017,OCTOBER,NCA,NIPPON CARGO AIRLINES,2,34,59,9.76,9.76
2017,OCTOBER,FDX,FEDERAL EXPRESS,6,80,75,9.7,9.70
2017,OCTOBER,CMP,COPA AIRLINES,9,99,91,9.64,9.64
